index,weight
nunique_ip-app-os-channel_ip-app-os,3
timedelta_rev_os-channel,3
timemax_ip-os-channel,3
totalcount_device-channel,3
nunique_app-device-os-channel_app-device-channel,3
totalcount_app-device,3
nunique_ip-app-device-os-channel_app-device-os,3
timeDD_rev_app-os-channel,3
totalcount_app,3
timediff-minmax_ip-app-device-channel,3
sameClickTimeCount_ip-app-device-os,2
totalCountByDay_app-device-os,2
timedelta_os-channel,2
timedelta_app-os-channel,2
timedelta_rev_ip-app-channel,2
timemedian_ip-app-os-channel,2
totalRatioByDay_device-channel,2
sameClickTimeCount_ip-app-os,2
sameClickTimeCount_ip-app-device,2
timeskew_ip-os-channel,2
nunique_ip-app-device_ip-app,2
countratio_device-os-channel,2
countratio_os-channel,2
timemedian_ip-channel,2
dayvar_os,2
nunique_ip-os-channel_ip-os,2
timevar_ip-channel,2
nunique_ip-app-os-channel_app-os-channel,2
timemin_ip-channel,2
timedelta2_app,2
totalCountByDay_ip-app-channel,2
hourvar_ip-channel,2
totalcount_ip-app-channel,2
totalRatioByDay_ip-app-os,2
dayvar_app-os-channel,2
timedelta_rev_device-os-channel,2
nunique_ip-app-os_ip,2
timedelta2_ip-app-device,2
totalcount_ip-device-channel,2
totalcount_ip,2
timeskew_ip-device-os-channel,2
sameClickTimeCount_app-device,2
timemedian_ip-device-os-channel,2
timedelta2_device-channel,2
totalcount_ip-device-os-channel,2
nunique_ip-app-device-os-channel_ip-device,2
timemean_ip-channel,2
timediff-meadian_device-os,2
nunique_app-device-os_os,2
timedelta_ip-os-channel,2
timediff-meadian_os,2
timemin_ip-app-os-channel,2
timeDD_ip,2
count_ip-os-channel,2
totalCountByDay_device-os-channel,2
count_ip-app-channel,2
timeskew_ip-app-device-os-channel,2
timeskew_os-channel,2
nunique_ip-app-device-os_app-os,2
totalCountByDay_ip-app-os-channel,2
timevar_app-device-os-channel,2
hourvar_ip-app-device,2
timedelta_device-os,1
totalRatioByDay_ip-app-device-os-channel,1
timemin_app-device-os-channel,1
nunique_ip-app-device-os-channel_ip-channel,1
nunique_ip-app-os_app-os,1
hourvar_ip-device-os-channel,1
nunique_ip-app-device-channel_app-channel,1
totalRatioByDay_ip-app-device-os,1
nunique_device-os-channel_device-os,1
sameClickTimeCount_ip-app-device-channel,1
timemin_app-device-os,1
nunique_ip-app-device-os_ip-device,1
timevar_os,1
sameClickTimeCount_ip-app-channel,1
totalRatioByDay_app-device-os-channel,1
hourvar_device-os,1
count_ip-app-device-os-channel,1
nunique_ip-app-device-os_device-os,1
nunique_os-channel_os,1
totalcount_app-device-os,1
timedelta_rev_channel,1
totalcount_ip-app-device-channel,1
nunique_ip-app-device-os-channel_ip-os-channel,1
timeDD_rev_device-channel,1
hourvar_ip,1
sameClickTimeCount_ip-os-channel,1
timediff-minmax_ip-app-os-channel,1
sameClickTimeCount_ip-device-os-channel,1
sameClickTimeCount_app-os,1
totalcount_app-os,1
nunique_ip-app-device-os-channel_app-os,1
totalRatioByDay_ip-channel,1
timemean_device-os,1
nunique_ip-os-channel_ip-channel,1
timemedian_ip-app-channel,1
timedelta2_rev_device-channel,1
totalCountByDay_device-channel,1
totalRatioByDay_app-channel,1
timemean_device,1
totalcount_device-os-channel,1
sameClickTimeCount_ip-device-channel,1
sameClickTimeCount_ip-channel,1
totalRatioByDay_ip,1
timediff-minmax_device-os,0
totalCountByDay_ip-app-device-channel,0
timemax_device-channel,0
timediff-minmax_os,0
nunique_ip-app-device-channel_ip-app-channel,0
timedelta2_rev_ip-app-device-os-channel,0
count_ip-channel,0
nunique_ip-app-device-os_ip-app-os,0
nunique_device-channel_device,0
timemax_os,0
nunique_ip-device-os_device-os,0
timemedian_device-os,0
totalRatioByDay_app-device-os,0
totalRatioByDay_ip-device,0
timedelta_app,0
timedelta_rev_os,0
timedelta2_rev_app-device,0
timemean_ip-app-os-channel,0
timedelta_device,0
sameClickTimeCount_os,0
dayvar_device,0
timemean_ip-app-device-os-channel,0
sameClickTimeCount_ip-app-os-channel,0
timeskew_device-os,0
timedelta2_rev_app-channel,0
timediff-minmax_ip-app-device-os-channel,0
timeskew_ip-app-os-channel,0
totalcount_os-channel,0
timediff-minmax_device-channel,0
totalcount_ip-channel,0
timemax_device,0
timevar_device,0
nunique_ip-os-channel_ip,0
nunique_ip-device-os-channel_ip-os-channel,0
nunique_device-os-channel_os-channel,0
