index,weight
nunique_ip-app-os-channel_ip-app-os,4
sameClickTimeCount_app-device-os,4
timemean_ip-app-device,4
count_ip-app-device-os,4
timediff-minmax_ip-app,4
hourvar_ip-app-device-os,4
timedelta2_rev_ip-app-device-channel,4
timediff-minmax_ip-app-device-channel,4
countratio_ip-device,4
nunique_app-os-channel_app-channel,4
timedelta_rev_ip-device-os-channel,4
timeskew_app-device-os-channel,4
timeDD_rev_app-device-os-channel,4
sameClickTimeCount_app-os,4
hourvar_ip-app-device-channel,4
totalcount_ip-device,4
totalCountByDay_ip-app-device,4
count_ip-device,4
nunique_app-os-channel_app,4
nunique_ip-app-channel_ip,4
timemedian_ip-channel,4
timedelta_ip-app-os,4
timemean_ip-app-device-channel,3
nunique_ip-device-os_ip,3
timeskew_ip-app-device-channel,3
dayvar_ip-app-channel,3
totalRatioByDay_ip-device,3
timemin_ip-app-os-channel,3
timedelta_rev_ip-app-os-channel,3
dayvar_ip-os,3
timedelta2_rev_app-channel,3
nunique_ip-app-os-channel_ip-app-channel,3
timedelta2_ip,3
nunique_ip-app-device-channel_ip-app,3
count_device-channel,3
countratio_ip-app-device-os-channel,3
nunique_ip-app-device-os_app-os,3
nunique_app-device-os-channel_device-os-channel,3
timeDD_rev_ip-os,3
timedelta_rev_ip-os-channel,3
timediff-minmax_ip,3
sameClickTimeCount_ip-app-channel,3
countratio_device-channel,3
nunique_ip-device-os_device-os,3
sameClickTimeCount_ip-app-os,3
sameClickTimeCount_device-channel,3
timedelta_ip-app-os-channel,3
timeDD_ip-app-os,3
countratio_app-os-channel,3
nunique_ip-app-os_ip,3
timevar_ip-app-device-channel,3
timemedian_ip-app-channel,3
timedelta2_ip-app-device-channel,3
sameClickTimeCount_app-os-channel,3
count_ip-app-os,3
timevar_os-channel,3
timeDD_rev_device-os-channel,3
countratio_ip-device-channel,3
totalRatioByDay_ip-channel,3
timeDD_ip-app-channel,3
count_os-channel,3
sameClickTimeCount_os,3
timemin_ip-app-device-os-channel,3
timedelta2_ip-device-os-channel,3
timemedian_ip-device-os-channel,3
timediff-minmax_channel,3
nunique_ip-app-os-channel_ip-os,3
timedelta2_rev_ip-app,3
countratio_ip-os-channel,3
nunique_ip-app-device-channel_ip-app-channel,3
timediff-minmax_ip-device-os-channel,3
timedelta2_rev_ip-channel,3
timemean_ip-channel,3
count_os,3
timedelta_ip-app-device-os,3
timediff-minmax_ip-channel,3
dayvar_ip-app,3
timedelta2_rev_ip-app-device,3
timevar_ip-device,3
timedelta2_app,3
timemedian_ip-device-os,3
dayvar_ip-app-device,3
timemin_ip-app,3
timemean_ip-app,3
timedelta_rev_ip-device-channel,3
timemax_ip-channel,3
sameClickTimeCount_ip-device-channel,3
totalCountByDay_ip-device,3
nunique_ip-device-channel_ip-channel,3
nunique_ip-app-device-os-channel_ip-os-channel,3
totalcount_ip-app-device-os,3
countratio_ip-app-channel,3
totalCountByDay_ip-app-device-channel,2
timevar_ip-app-channel,2
timemean_ip-device,2
timevar_ip-device-channel,2
timeskew_ip-device-os-channel,2
nunique_app-os_os,2
countratio_ip,2
timeDD_rev_ip-device-os-channel,2
timedelta2_ip-app-device-os,2
nunique_ip-app-device-os-channel_ip-os,2
totalCountByDay_device-channel,2
sameClickTimeCount_ip-os,2
totalRatioByDay_ip-app-os,2
timedelta_rev_ip-app-device-channel,2
nunique_ip-app-device-os-channel_app-os,2
timevar_ip-channel,2
timediff-meadian_ip-app-channel,2
countratio_os-channel,2
countratio_device-os,2
timedelta_app-device-channel,2
timeskew_device-channel,2
timeskew_ip-os-channel,2
totalCountByDay_ip-app-os-channel,2
timevar_device-channel,2
nunique_ip-app-device_ip,2
timemean_ip-os-channel,2
timemax_ip-os-channel,2
sameClickTimeCount_ip-app-device,2
timedelta2_ip-app-os,2
timemedian_app-device-os-channel,2
totalRatioByDay_ip-app-device-os,2
timemin_ip-device-channel,2
totalcount_ip-app-channel,2
totalcount_ip-device-channel,2
totalCountByDay_ip-app-device-os,2
timeskew_ip-app,2
countratio_ip-app-device,2
timeskew_device-os,2
timedelta_ip-app-device-channel,2
timemedian_ip-app-device-os,2
countratio_ip-app,2
totalCountByDay_app-os-channel,2
timeDD_ip-channel,2
timedelta2_ip-device-channel,2
timevar_app-channel,2
timediff-meadian_os,2
timeDD_ip-device,2
timedelta2_ip-channel,2
dayvar_ip-device-channel,2
timedelta2_ip-app,2
count_ip-app-os-channel,2
totalcount_app-os,2
count_ip-app-device-os-channel,2
timeDD_rev_ip-app-os-channel,2
nunique_app-device-os-channel_device-os,2
totalcount_app-device-os-channel,2
totalCountByDay_ip-device-os-channel,2
countratio_app-device,2
timemin_ip-app-os,2
timemax_ip-device-os-channel,2
timeskew_ip-app-channel,2
timediff-meadian_ip-device-channel,2
hourvar_ip-app-device,2
totalRatioByDay_ip-app-device-os-channel,2
count_ip-device-os-channel,2
nunique_ip-app-device-os-channel_ip-channel,2
timemax_app-device-os-channel,2
timediff-minmax_os-channel,2
countratio_app-device-os,2
timedelta_os-channel,1
timedelta2_ip-app-device,1
timedelta_rev_app-os,1
nunique_device-os-channel_os-channel,1
totalcount_ip-app-device-channel,1
totalCountByDay_ip-app-os,1
timeDD_app-channel,1
timemean_ip,1
timedelta_ip-device,1
timediff-minmax_ip-app-device-os-channel,1
timemedian_ip-app-os,1
nunique_app-device-os-channel_app-os-channel,1
nunique_ip-app-device-os_ip-device,1
timemin_ip-channel,1
nunique_ip-os-channel_ip,1
totalRatioByDay_ip-app-device-channel,1
totalCountByDay_ip-device-channel,1
nunique_ip-device-os-channel_ip-channel,1
timedelta_rev_ip-app-channel,1
totalcount_ip-os-channel,1
timemin_app-device-os,1
timemin_ip,1
sameClickTimeCount_ip-app-device-channel,1
sameClickTimeCount_ip-app-device-os-channel,1
timediff-minmax_ip-app-device,1
timemax_channel,1
totalRatioByDay_app-device-os-channel,1
count_ip-os-channel,1
totalCountByDay_app-device-os-channel,1
timemean_ip-app-os-channel,1
timeDD_rev_device-os,1
timemax_ip-app-device-channel,1
timeDD_rev_app-os,1
timeskew_ip-app-os-channel,1
totalcount_ip,1
timemedian_ip-app-device-os-channel,1
timemin_ip-app-device,1
timediff-minmax_ip-app-device-os,1
countratio_app-os,1
timedelta_ip-app-device-os-channel,1
timedelta_app-device-os-channel,1
nunique_ip-app-device-os-channel_ip-device,1
timevar_ip-device-os,1
nunique_ip-app-device_ip-app,1
count_ip-app-channel,1
countratio_os,1
timedelta_rev_channel,1
timedelta_rev_device-os-channel,1
nunique_ip-os-channel_ip-os,1
countratio_app-channel,1
timediff-minmax_device-channel,1
sameClickTimeCount_ip-app-os-channel,1
totalCountByDay_ip-app-channel,1
timevar_app-device-os-channel,1
timedelta2_rev_app-device-os,1
timemean_ip-app-device-os-channel,1
hourvar_ip-device-os-channel,1
timeDD_rev_ip-app-channel,1
totalcount_ip-device-os-channel,1
timeDD_rev_device-channel,1
countratio_app-device-channel,1
timemin_app-device-os-channel,1
timedelta_app-os-channel,1
timedelta2_rev_device-channel,1
timedelta_ip-device-os,1
timedelta_rev_ip,1
nunique_os-channel_os,0
totalcount_device-os-channel,0
timedelta_rev_ip-channel,0
timediff-minmax_device-os,0
nunique_device-channel_device,0
timeDD_rev_app-os-channel,0
totalRatioByDay_app-device-os,0
countratio_device-os-channel,0
count_ip-os,0
nunique_ip-app-device-os_device-os,0
timediff-minmax_os,0
totalRatioByDay_app,0
timemax_device-channel,0
countratio_ip-device-os-channel,0
timedelta2_device-channel,0
totalCountByDay_ip-app-device-os-channel,0
timeDD_rev_channel,0
timedelta2_rev_ip-os-channel,0
nunique_ip-app-os_app-os,0
timemedian_ip-app-device-channel,0
timediff-minmax_ip-device-channel,0
nunique_ip-app-os-channel_ip,0
dayvar_device,0
nunique_ip-app-device-channel_ip-channel,0
sameClickTimeCount_ip-device-os-channel,0
nunique_device-os-channel_device-os,0
hourvar_ip-app-device-os-channel,0
timedelta_device,0
timemax_ip-device-channel,0
timemean_ip-device-channel,0
sameClickTimeCount_ip-app-device-os,0
timedelta2_rev_app-device,0
hourvar_device,0
hourvar_ip-app-os,0
timediff-minmax_ip-app-os-channel,0
timeDD_rev_app-device-os,0
timedelta_rev_os,0
timeDD_app-os-channel,0
timedelta_rev_os-channel,0
timedelta_app,0
hourvar_ip-os-channel,0
timediff-meadian_os-channel,0
timeskew_ip-app-device-os-channel,0
count_ip-channel,0
timedelta2_rev_ip-app-os-channel,0
sameClickTimeCount_ip-channel,0
totalcount_app-device,0
timevar_device,0
timemean_device,0
totalRatioByDay_ip-device-channel,0
timemax_device,0
nunique_ip-device-os-channel_ip-os-channel,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
totalcount_ip-channel,0
totalcount_os-channel,0
nunique_ip-app-os-channel_app-os-channel,0
timemax_os,0
sameClickTimeCount_ip-os-channel,0
nunique_ip-app-device-os_app-device-os,0
nunique_ip-os-channel_ip-channel,0
dayvar_device-os,0
hourvar_device-os,0
timeDD_ip,0
timedelta_device-os,0
