index,weight
timemax_ip-os-channel,1
count_ip-app-device-os,1
sameClickTimeCount_ip-app-device-os,1
sameClickTimeCount_ip-os,1
timemedian_ip-app-os-channel,1
timedelta_ip,1
timediff-minmax_ip-app-device,1
count_app-channel,1
totalCountByDay_ip-app-os,1
timedelta2_rev_ip-device,1
timeDD_rev_ip-app-device-os-channel,1
sameClickTimeCount_app-os-channel,1
count_app-device-os-channel,1
timedelta2_ip-app-channel,1
timediff-meadian_device-os,1
timevar_app-channel,1
timediff-meadian_ip-app-device-channel,1
timemax_ip-app-device,1
timemedian_ip-device-channel,1
timemedian_ip-app-os,1
timedelta2_rev_ip-app-os-channel,1
timediff-meadian_ip-channel,1
totalcount_ip-device-os-channel,1
timeskew_ip-app-channel,1
timemean_app,1
timeDD_rev_app-os-channel,1
timeDD_ip-device-os,1
timediff-minmax_ip-device-os,1
totalRatioByDay_ip-os,1
timediff-meadian_os,1
totalCountByDay_ip-app-device-os,1
countratio_ip-app-channel,0
countratio_ip-os-channel,0
timemax_ip-app-os,0
timediff-meadian_ip-app-channel,0
sameClickTimeCount_ip-app-device-channel,0
nunique_app-device-os-channel_app-os-channel,0
timeDD_rev_app-channel,0
timedelta_rev_ip-app-device-channel,0
timeDD_rev_ip-device-os-channel,0
timedelta_app,0
timediff-minmax_ip,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
timemean_ip-device-channel,0
timeDD_rev_device-os-channel,0
timedelta2_ip-app-device-channel,0
timediff-minmax_device-channel,0
totalcount_ip-os-channel,0
countratio_ip,0
totalcount_ip-channel,0
timediff-meadian_ip-device-os,0
timeDD_ip-app-channel,0
timeDD_ip-app-os,0
countratio_app-device-os,0
timemax_device,0
timeDD_ip-device-channel,0
timemean_device,0
totalRatioByDay_app-device-os,0
timediff-meadian_ip-device-channel,0
timedelta_rev_ip-app-channel,0
timemax_ip-app-device-os,0
nunique_ip-app-device-os-channel_ip-app-device-os,0
nunique_ip-device-channel_ip-channel,0
timedelta2_ip-app-device-os,0
timeDD_rev_device-channel,0
timemin_app-device-os,0
timedelta_ip-os-channel,0
totalRatioByDay_ip-app-os,0
totalRatioByDay_ip-app-device-os,0
timevar_app-device-channel,0
timemax_os,0
nunique_ip-device-os-channel_ip-os-channel,0
nunique_ip-device-os_ip-os,0
hourvar_ip-device,0
timemedian_ip-app-channel,0
timedelta2_device-channel,0
timemax_device-channel,0
timedelta2_ip-channel,0
totalCountByDay_ip-app-device-channel,0
timemax_ip-os,0
timeDD_ip-app-device-os,0
timeDD_ip,0
timemax_app-device-os-channel,0
dayvar_ip-device-os-channel,0
nunique_ip-device-os-channel_ip,0
countratio_app-os-channel,0
totalRatioByDay_ip-app-device-os-channel,0
count_ip-os-channel,0
count_ip-device-os-channel,0
timeDD_rev_channel,0
nunique_device-channel_device,0
nunique_ip-app-device-os_ip-app-os,0
totalcount_ip-app-device-os,0
timeDD_app-channel,0
timediff-minmax_os,0
timevar_ip-device,0
timediff-minmax_device-os,0
timeskew_ip-channel,0
nunique_ip-app-os-channel_app-os-channel,0
timeDD_ip-app-device,0
timevar_ip-channel,0
totalcount_ip-app-device-channel,0
count_os-channel,0
timedelta2_rev_app-device,0
count_app-os-channel,0
nunique_app-device-os-channel_app-device-os,0
timedelta_device,0
timedelta_rev_device-os-channel,0
timemin_ip-app-device-os-channel,0
nunique_ip-app-device-os-channel_ip-os-channel,0
timediff-minmax_ip-app-os,0
hourvar_ip-app-channel,0
timemean_ip-app-device,0
sameClickTimeCount_ip-device-channel,0
sameClickTimeCount_ip-channel,0
timedelta_ip-device-os,0
sameClickTimeCount_ip-app-channel,0
timemedian_os-channel,0
timeDD_ip-app-device-channel,0
timedelta_rev_channel,0
timedelta2_rev_app-os,0
timemedian_ip-device-os,0
timediff-minmax_ip-device-os-channel,0
totalRatioByDay_ip-channel,0
timedelta_ip-app-device-channel,0
timedelta_rev_os,0
totalcount_device-channel,0
totalcount_ip-app-channel,0
nunique_ip-app-device_app-device,0
timeskew_ip-device-os-channel,0
timemax_ip-device-os-channel,0
timeDD_rev_app-device-os,0
timeDD_ip-os-channel,0
nunique_ip-app-device-os-channel_app-os,0
timeDD_ip-device,0
timemedian_ip-app-device,0
timevar_ip-app-device,0
timedelta_rev_app-os,0
timemedian_ip-app-device-os-channel,0
timedelta_ip-app-device,0
dayvar_device,0
timediff-meadian_device-os-channel,0
timemin_ip-app-device-os,0
timedelta2_rev_app-channel,0
timemean_ip-channel,0
totalcount_app-os,0
totalCountByDay_ip-app-device-os-channel,0
timeskew_ip-os-channel,0
timemedian_ip-channel,0
timemedian_device-os-channel,0
hourvar_ip-app-device-os,0
sameClickTimeCount_ip-os-channel,0
hourvar_ip-app-device-channel,0
timediff-minmax_ip-app-device-os,0
dayvar_ip-device-channel,0
countratio_ip-app-device-os-channel,0
timediff-minmax_os-channel,0
timevar_app-os-channel,0
timemedian_ip-os-channel,0
timemean_ip-os-channel,0
sameClickTimeCount_app-device-os-channel,0
timedelta_ip-os,0
timedelta_app-device-channel,0
nunique_ip-app-device-channel_app-channel,0
timeDD_ip-app,0
nunique_ip-os-channel_ip-channel,0
timedelta_ip-app-os-channel,0
hourvar_ip-app-os,0
nunique_device-os-channel_os-channel,0
timemin_ip-app-os-channel,0
nunique_app-device-channel_app,0
timeskew_ip-app-device-os-channel,0
sameClickTimeCount_ip-app-os-channel,0
totalRatioByDay_ip-device,0
sameClickTimeCount_ip-app-os,0
countratio_app-channel,0
timemin_app-device-os-channel,0
timedelta2_ip-app,0
